Text1,Text,Root
Bruno Fernando,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,21,ATL,NBA,C,56,713,11.9,.542,.186,.256,10.0,20.0,15.0,9.9,1.2,2.0,15.9,15.3,,0.4,0.4,0.8,.055,,-3.2,-0.9,-4.1,-0.4
Career,,,NBA,,56,713,11.9,.542,.186,.256,10.0,20.0,15.0,9.9,1.2,2.0,15.9,15.3,,0.4,0.4,0.8,.055,,-3.2,-0.9,-4.1,-0.4",undefined
Bruno Fernando,,
Cody Martin,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,24,CHO,NBA,SF,48,903,10.5,.505,.372,.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,,0.2,0.8,1.0,.052,,-3.1,1.0,-2.2,0.0
Career,,,NBA,,48,903,10.5,.505,.372,.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,,0.2,0.8,1.0,.052,,-3.1,1.0,-2.2,0.0",undefined
Cody Martin,,
Daniel Gafford,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,21,CHI,NBA,C,43,609,16.2,.686,.000,.448,9.0,10.3,9.6,5.2,1.0,8.7,15.3,13.3,,1.1,0.8,1.9,.146,,-2.8,1.5,-1.3,0.1
Career,,,NBA,,43,609,16.2,.686,.000,.448,9.0,10.3,9.6,5.2,1.0,8.7,15.3,13.3,,1.1,0.8,1.9,.146,,-2.8,1.5,-1.3,0.1",undefined
Alen Smailagić,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,19,GSW,NBA,C,14,139,14.5,.610,.325,.475,7.5,13.7,10.5,14.3,1.0,2.6,18.5,18.2,,0.2,0.1,0.2,.081,,-1.4,-0.8,-2.2,0.0
Career,,,NBA,,14,139,14.5,.610,.325,.475,7.5,13.7,10.5,14.3,1.0,2.6,18.5,18.2,,0.2,0.1,0.2,.081,,-1.4,-0.8,-2.2,0.0",undefined
Justin James,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,23,SAC,NBA,SF,36,232,11.0,.477,.345,.250,2.8,12.9,7.8,11.2,1.3,3.7,7.9,18.9,,-0.1,0.2,0.1,.028,,-1.4,-0.1,-1.4,0.0
Career,,,NBA,,36,232,11.0,.477,.345,.250,2.8,12.9,7.8,11.2,1.3,3.7,7.9,18.9,,-0.1,0.2,0.1,.028,,-1.4,-0.1,-1.4,0.0",undefined
Eric Paschall,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,23,GSW,NBA,PF,60,1654,14.5,.571,.202,.331,5.2,13.1,9.0,12.7,0.9,0.7,11.4,21.4,,1.6,0.5,2.1,.062,,-0.7,-2.0,-2.7,-0.3
Career,,,NBA,,60,1654,14.5,.571,.202,.331,5.2,13.1,9.0,12.7,0.9,0.7,11.4,21.4,,1.6,0.5,2.1,.062,,-0.7,-2.0,-2.7,-0.3",undefined
Admiral Schofield,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,WAS,NBA,PF,33,368,6.1,.502,.663,.163,2.0,12.4,7.0,5.3,1.0,0.9,6.6,11.9,,0.1,0.1,0.1,.017,,-4.3,-1.2,-5.5,-0.3
Career,,,NBA,,33,368,6.1,.502,.663,.163,2.0,12.4,7.0,5.3,1.0,0.9,6.6,11.9,,0.1,0.1,0.1,.017,,-4.3,-1.2,-5.5,-0.3",undefined
Jaylen Nowell,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,20,MIN,NBA,SG,15,151,10.5,.471,.491,.321,2.0,7.3,4.5,17.8,0.9,0.6,4.7,17.3,,0.1,0.0,0.2,.051,,-2.9,-0.8,-3.8,-0.1
Career,,,NBA,,15,151,10.5,.471,.491,.321,2.0,7.3,4.5,17.8,0.9,0.6,4.7,17.3,,0.1,0.0,0.2,.051,,-2.9,-0.8,-3.8,-0.1",undefined
Bol Bol,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,20,DEN,NBA,PF,7,87,14.4,.617,.321,.357,6.4,18.0,12.2,9.8,1.1,6.4,23.6,21.2,,0.0,0.1,0.1,.063,,-2.1,-0.7,-2.9,0.0
Career,,,NBA,,7,87,14.4,.617,.321,.357,6.4,18.0,12.2,9.8,1.1,6.4,23.6,21.2,,0.0,0.1,0.1,.063,,-2.1,-0.7,-2.9,0.0",undefined
Isaiah Roby,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,21,OKC,NBA,PF,3,11,-7.7,.000,.000,.000,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,,-0.1,0.0,0.0,-0.188,,-12.1,-3.4,-15.5,0.0
Career,,,NBA,,3,11,-7.7,.000,.000,.000,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,,-0.1,0.0,0.0,-0.188,,-12.1,-3.4,-15.5,0.0",undefined
Talen Horton-Tucker,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,19,LAL,NBA,SG,6,81,12.3,.535,.433,.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,,0.0,0.2,0.1,.070,,-4.0,2.0,-2.1,0.0
Career,,,NBA,,6,81,12.3,.535,.433,.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,,0.0,0.2,0.1,.070,,-4.0,2.0,-2.1,0.0",undefined
Ignas Brazdeikis,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,21,NYK,NBA,SF,9,53,3.2,.351,.409,.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,,-0.1,0.0,-0.1,-0.108,,-5.1,-3.9,-9.0,-0.1
Career,,,NBA,,9,53,3.2,.351,.409,.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,,-0.1,0.0,-0.1,-0.108,,-5.1,-3.9,-9.0,-0.1",undefined
Terance Mann,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,23,LAC,NBA,SF,41,362,10.6,.545,.253,.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,,0.4,0.4,0.8,.106,,-2.8,1.2,-1.6,0.0
Career,,,NBA,,41,362,10.6,.545,.253,.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,,0.4,0.4,0.8,.106,,-2.8,1.2,-1.6,0.0",undefined
Quinndary Weatherspoon,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,23,SAS,NBA,SG,11,78,3.2,.336,.294,.118,1.4,8.3,4.8,17.5,1.8,1.1,21.9,12.7,,-0.2,0.0,-0.1,-0.071,,-6.4,-1.0,-7.4,-0.1
Career,,,NBA,,11,78,3.2,.336,.294,.118,1.4,8.3,4.8,17.5,1.8,1.1,21.9,12.7,,-0.2,0.0,-0.1,-0.071,,-6.4,-1.0,-7.4,-0.1",undefined
Jarrell Brantley,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,23,UTA,NBA,PF,9,96,8.0,.416,.464,.071,2.4,19.9,11.5,15.8,1.5,4.3,19.5,16.3,,-0.2,0.1,0.0,-0.006,,-5.3,0.7,-4.6,-0.1
Career,,,NBA,,9,96,8.0,.416,.464,.071,2.4,19.9,11.5,15.8,1.5,4.3,19.5,16.3,,-0.2,0.1,0.0,-0.006,,-5.3,0.7,-4.6,-0.1",undefined
Tremont Waters,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,BOS,NBA,PG,11,119,4.3,.381,.490,.163,0.0,10.7,5.4,18.3,4.1,1.6,22.2,24.2,,-0.5,0.2,-0.3,-0.103,,-8.5,1.0,-7.5,-0.2
Career,,,NBA,,11,119,4.3,.381,.490,.163,0.0,10.7,5.4,18.3,4.1,1.6,22.2,24.2,,-0.5,0.2,-0.3,-0.103,,-8.5,1.0,-7.5,-0.2",undefined
Jalen McDaniels,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,CHO,NBA,SF,16,293,10.7,.574,.343,.243,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,,0.2,0.2,0.5,.078,,-3.4,0.1,-3.3,-0.1
Career,,,NBA,,16,293,10.7,.574,.343,.243,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,,0.2,0.2,0.5,.078,,-3.4,0.1,-3.3,-0.1",undefined
Justin Wright-Foreman,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,UTA,NBA,PG,4,45,8.8,.437,.500,.200,0.0,11.8,6.1,23.0,2.2,0.0,12.1,24.1,,-0.1,0.1,0.0,-0.008,,-7.0,-2.0,-9.0,-0.1
Career,,,NBA,,4,45,8.8,.437,.500,.200,0.0,11.8,6.1,23.0,2.2,0.0,12.1,24.1,,-0.1,0.1,0.0,-0.008,,-7.0,-2.0,-9.0,-0.1",undefined
Marial Shayok,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,24,PHI,NBA,SG,4,28,1.4,.400,.500,.333,3.9,23.7,13.8,4.8,0.0,3.0,17.9,25.8,,-0.1,0.0,-0.1,-0.130,,-9.3,-3.7,-13.0,-0.1
Career,,,NBA,,4,28,1.4,.400,.500,.333,3.9,23.7,13.8,4.8,0.0,3.0,17.9,25.8,,-0.1,0.0,-0.1,-0.130,,-9.3,-3.7,-13.0,-0.1",undefined
Kyle Guy,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,SAC,NBA,SG,3,10,6.6,.400,.600,.000,0.0,11.5,5.6,15.6,0.0,0.0,0.0,21.7,,0.0,0.0,0.0,-0.045,,-7.5,-4.8,-12.3,0.0
Career,,,NBA,,3,10,6.6,.400,.600,.000,0.0,11.5,5.6,15.6,0.0,0.0,0.0,21.7,,0.0,0.0,0.0,-0.045,,-7.5,-4.8,-12.3,0.0",undefined
Kyle Guy,,
Jordan Bone,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,DET,NBA,PG,10,53,0.8,.300,.500,.000,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,,-0.1,0.0,-0.1,-0.117,,-9.1,-2.8,-11.9,-0.1
Career,,,NBA,,10,53,0.8,.300,.500,.000,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,,-0.1,0.0,-0.1,-0.117,,-9.1,-2.8,-11.9,-0.1",undefined
Miye Oni,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,22,UTA,NBA,SF,10,109,9.7,.512,.594,.156,5.2,11.7,8.6,5.1,1.8,1.5,10.5,15.3,,0.0,0.1,0.1,.063,,-3.2,-1.0,-4.3,-0.1
Career,,,NBA,,10,109,9.7,.512,.594,.156,5.2,11.7,8.6,5.1,1.8,1.5,10.5,15.3,,0.0,0.1,0.1,.063,,-3.2,-1.0,-4.3,-0.1",undefined
Dewan Hernandez,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2019-20,23,TOR,NBA,C,6,28,12.9,.432,.143,.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,,0.0,0.1,0.0,.043,,-6.6,-3.0,-9.6,-0.1
Career,,,NBA,,6,28,12.9,.432,.143,.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,,0.0,0.1,0.0,.043,,-6.6,-3.0,-9.6,-0.1",undefined
Dewan Hernandez,,
Deandre Ayton,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,PHO,NBA,C,71,2183,20.5,.608,.005,.217,11.1,26.1,18.5,9.6,1.3,2.6,11.7,21.2,,4.1,1.7,5.8,.128,,1.3,-1.1,0.2,1.2
2019-20,21,PHO,NBA,C,38,1236,20.0,.568,.023,.157,13.0,26.3,19.6,9.7,1.0,4.1,11.6,23.7,,1.5,1.6,3.1,.121,,0.8,-0.4,0.4,0.7
Career,,,NBA,,109,3419,20.3,.593,.012,.193,11.8,26.2,18.9,9.6,1.2,3.1,11.7,22.1,,5.6,3.3,9.0,.126,,1.1,-0.8,0.3,2.0",undefined
Marvin Bagley III,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,SAC,NBA,PF,62,1567,18.9,.562,.136,.371,10.4,20.8,15.5,5.9,1.0,3.2,10.7,24.2,,2.0,1.6,3.6,.110,,0.5,-1.5,-1.0,0.4
2019-20,20,SAC,NBA,C,13,334,15.6,.512,.132,.186,9.5,23.5,16.3,4.9,0.9,3.4,9.1,25.8,,0.0,0.3,0.4,.051,,-2.2,-1.3,-3.5,-0.1
Career,,,NBA,,75,1901,18.3,.553,.135,.336,10.3,21.3,15.6,5.7,1.0,3.3,10.4,24.5,,2.0,2.0,4.0,.100,,0.0,-1.5,-1.4,0.3",undefined
Luka Dončić,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,DAL,NBA,SG,72,2318,19.6,.545,.433,.409,4.0,21.9,13.0,31.6,1.6,0.9,15.0,30.5,,2.1,2.8,4.9,.101,,3.6,0.3,3.9,3.4
2019-20,20,DAL,NBA,PG,61,2047,27.6,.585,.431,.448,4.1,25.0,14.7,45.7,1.5,0.6,14.8,36.8,,6.5,2.3,8.8,.207,,7.4,1.0,8.4,5.4
Career,,,NBA,,133,4365,23.3,.566,.432,.429,4.0,23.4,13.8,38.2,1.5,0.8,14.9,33.5,,8.6,5.1,13.7,.151,,5.4,0.6,6.0,8.8",undefined
Jaren Jackson Jr.,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,MEM,NBA,PF,58,1515,16.4,.591,.241,.334,5.3,15.0,10.1,7.2,1.7,5.1,12.7,22.8,,1.2,2.2,3.3,.105,,-1.2,1.0,-0.3,0.7
2019-20,20,MEM,NBA,C,57,1622,16.3,.593,.489,.247,3.6,13.2,8.5,7.2,1.2,5.0,10.6,24.0,,1.6,1.8,3.5,.103,,0.3,0.1,0.4,1.0
Career,,,NBA,,115,3137,16.3,.592,.380,.285,4.4,14.1,9.3,7.2,1.4,5.0,11.5,23.4,,2.8,4.0,6.8,.104,,-0.4,0.5,0.1,1.7",undefined
Trae Young,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,ATL,NBA,PG,81,2503,17.0,.539,.384,.330,2.6,10.2,6.3,40.5,1.3,0.5,17.6,28.4,,2.5,0.7,3.3,.062,,2.3,-2.8,-0.6,0.9
2019-20,21,ATL,NBA,PG,60,2120,23.9,.595,.455,.448,1.6,11.5,6.5,45.6,1.4,0.3,16.2,34.9,,5.3,0.6,5.9,.133,,6.2,-2.3,3.9,3.1
Career,,,NBA,,141,4623,20.2,.567,.419,.388,2.2,10.8,6.4,42.8,1.4,0.4,16.9,31.4,,7.8,1.3,9.1,.095,,4.1,-2.6,1.5,4.0",undefined
Mo Bamba,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,ORL,NBA,C,47,766,14.9,.539,.288,.259,8.8,24.0,16.3,7.4,0.8,7.0,13.7,17.8,,0.3,1.4,1.7,.106,,-2.8,1.4,-1.4,0.1
2019-20,21,ORL,NBA,C,62,878,17.5,.542,.374,.161,11.9,25.6,18.5,7.2,1.3,8.8,12.1,17.1,,0.8,1.7,2.5,.135,,-1.2,1.6,0.4,0.5
Career,,,NBA,,109,1644,16.3,.541,.335,.206,10.5,24.8,17.5,7.3,1.1,8.0,12.8,17.5,,1.1,3.1,4.2,.121,,-1.9,1.5,-0.4,0.7",undefined
Wendell Carter Jr.,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,CHI,NBA,C,44,1110,15.2,.541,.086,.302,8.4,21.8,15.0,10.7,1.1,4.5,13.4,19.1,,0.7,1.2,1.9,.080,,-2.2,0.6,-1.6,0.1
2019-20,20,CHI,NBA,C,43,1256,15.5,.590,.085,.443,11.6,24.6,17.8,6.0,1.3,2.7,14.9,16.4,,1.7,1.6,3.3,.127,,-2.1,-0.3,-2.4,-0.1
Career,,,NBA,,87,2366,15.4,.566,.085,.370,10.1,23.3,16.5,8.2,1.2,3.6,14.2,17.6,,2.4,2.8,5.2,.105,,-2.1,0.1,-2.0,0.0",undefined
