Text1,Text,Root
Džanan Musa,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,BRK,NBA,SG,9,39,5.8,.415,.455,.091,2.7,10.7,6.7,8.6,2.4,0.0,14.9,29.0,,-0.2,0.0,-0.1,-0.152,,-6.3,-0.9,-7.2,-0.1
2019-20,20,BRK,NBA,SF,40,487,9.4,.484,.453,.349,4.6,13.5,9.1,12.6,1.5,0.2,15.4,20.1,,-0.3,0.5,0.2,.016,,-3.5,-0.9,-4.4,-0.3
Career,,,NBA,,49,526,9.1,.477,.454,.320,4.4,13.3,9.0,12.3,1.5,0.2,15.3,20.8,,-0.5,0.5,0.0,.003,,-3.7,-0.9,-4.6,-0.4",undefined
Omari Spellman,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,21,ATL,NBA,PF,46,805,12.4,.516,.525,.184,9.2,16.3,12.7,8.0,1.5,2.7,10.5,14.9,,0.6,0.5,1.2,.070,,-0.5,-0.7,-1.2,0.2
2019-20,22,GSW,NBA,C,49,886,14.4,.551,.373,.312,9.1,18.0,13.4,8.1,1.8,2.4,13.9,18.8,,0.5,0.7,1.2,.066,,-0.8,-1.0,-1.7,0.1
Career,,,NBA,,95,1691,13.4,.536,.442,.254,9.1,17.2,13.0,8.0,1.6,2.6,12.4,16.9,,1.1,1.3,2.4,.068,,-0.6,-0.8,-1.5,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,GSW,NBA,,49,886,14.4,.551,.373,.312,9.1,18.0,13.4,8.1,1.8,2.4,13.9,18.8,,0.5,0.7,1.2,.066,,-0.8,-1.0,-1.7,0.1
1 season,,ATL,NBA,,46,805,12.4,.516,.525,.184,9.2,16.3,12.7,8.0,1.5,2.7,10.5,14.9,,0.6,0.5,1.2,.070,,-0.5,-0.7,-1.2,0.2",undefined
Elie Okobo,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,21,PHO,NBA,PG,53,958,7.6,.489,.455,.162,1.4,10.1,5.7,18.7,1.6,0.6,18.2,17.0,,-0.7,0.2,-0.5,-0.027,,-4.2,-1.5,-5.7,-0.9
2019-20,22,PHO,NBA,PG,55,719,10.6,.516,.392,.392,2.4,11.6,6.9,21.2,1.6,0.5,15.2,14.8,,0.5,0.5,1.0,.067,,-1.9,0.0,-1.9,0.0
Career,,,NBA,,108,1677,8.9,.500,.431,.251,1.8,10.7,6.2,19.8,1.6,0.6,17.0,16.1,,-0.3,0.7,0.5,.014,,-3.2,-0.9,-4.1,-0.9",undefined
Jevon Carter,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,23,MEM,NBA,PG,39,577,7.8,.432,.551,.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,,-0.7,0.7,0.0,-0.003,,-4.1,0.1,-4.0,-0.3
2019-20,24,PHO,NBA,PG,58,945,11.3,.563,.601,.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,,0.8,1.0,1.8,.093,,-0.7,1.3,0.6,0.6
Career,,,NBA,,97,1522,10.0,.506,.579,.138,3.2,10.4,6.7,14.0,2.3,1.7,12.5,14.8,,0.2,1.6,1.8,.057,,-2.0,0.9,-1.1,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,58,945,11.3,.563,.601,.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,,0.8,1.0,1.8,.093,,-0.7,1.3,0.6,0.6
1 season,,MEM,NBA,,39,577,7.8,.432,.551,.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,,-0.7,0.7,0.0,-0.003,,-4.1,0.1,-4.0,-0.3",undefined
Jalen Brunson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,22,DAL,NBA,PG,73,1591,12.8,.549,.320,.212,1.7,9.6,5.7,22.6,1.1,0.2,12.5,19.1,,1.5,1.0,2.6,.077,,-1.2,-0.5,-1.7,0.1
2019-20,23,DAL,NBA,PG,57,1022,14.9,.553,.309,.193,2.3,11.3,6.9,27.0,1.0,0.3,13.6,20.4,,1.6,0.6,2.1,.101,,0.1,-1.0,-0.9,0.3
Career,,,NBA,,130,2613,13.6,.551,.316,.205,1.9,10.3,6.2,24.3,1.1,0.3,12.9,19.6,,3.1,1.6,4.7,.086,,-0.7,-0.7,-1.4,0.4",undefined
Devonte' Graham,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,23,CHO,NBA,PG,46,676,10.3,.459,.560,.213,1.6,8.6,5.0,24.8,1.7,0.3,11.3,17.0,,0.2,0.3,0.5,.035,,-2.6,-1.3,-4.0,-0.3
2019-20,24,CHO,NBA,PG,63,2211,15.8,.537,.607,.242,2.0,8.7,5.2,35.3,1.4,0.6,14.5,24.8,,2.4,0.9,3.4,.073,,2.5,-2.1,0.5,1.4
Career,,,NBA,,109,2887,14.5,.523,.599,.237,1.9,8.7,5.2,32.8,1.5,0.5,13.9,23.0,,2.6,1.3,3.8,.064,,1.3,-1.9,-0.6,1.0",undefined
Melvin Frazier,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,22,ORL,NBA,SG,10,44,1.2,.330,.286,.190,7.2,4.9,6.1,3.3,1.1,0.0,4.2,23.5,,-0.2,0.0,-0.1,-0.133,,-11.3,-3.2,-14.5,-0.1
2019-20,23,ORL,NBA,SG,19,126,9.8,.559,.471,.118,1.7,7.1,4.3,3.4,3.5,1.4,12.3,14.0,,0.0,0.2,0.2,.057,,-3.5,1.2,-2.3,0.0
Career,,,NBA,,29,170,7.5,.470,.400,.145,3.1,6.5,4.7,3.4,2.9,1.1,9.3,16.4,,-0.2,0.2,0.0,.008,,-5.5,0.1,-5.4,-0.2",undefined
Mitchell Robinson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,NYK,NBA,C,66,1360,22.0,.692,.000,.464,13.3,19.4,16.3,4.2,1.8,10.0,9.1,12.1,,4.0,2.2,6.1,.217,,0.1,2.4,2.5,1.6
2019-20,21,NYK,NBA,C,61,1412,23.5,.726,.000,.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,,4.8,2.0,6.8,.230,,1.6,1.4,2.9,1.8
Career,,,NBA,,127,2772,22.8,.710,.000,.448,13.5,19.1,16.2,4.1,1.8,9.0,8.7,12.7,,8.8,4.1,12.9,.223,,0.8,1.9,2.7,3.3",undefined
Gary Trent Jr.,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,POR,NBA,SG,15,111,3.6,.377,.420,.140,1.0,9.4,5.3,6.2,0.4,1.4,7.0,21.7,,-0.3,0.1,-0.2,-0.092,,-6.6,-4.2,-10.8,-0.2
2019-20,21,POR,NBA,SF,61,1332,12.9,.587,.608,.102,2.0,5.8,3.9,6.3,1.7,1.0,4.4,15.3,,2.2,0.3,2.5,.089,,0.5,-0.8,-0.3,0.6
Career,,,NBA,,76,1443,12.2,.565,.589,.106,1.9,6.1,4.0,6.3,1.6,1.1,4.6,15.8,,1.9,0.4,2.3,.075,,0.0,-1.1,-1.1,0.3",undefined
Khyri Thomas,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,22,DET,NBA,SG,26,195,6.2,.413,.507,.159,2.2,9.3,5.6,6.0,1.8,2.2,5.1,17.2,,-0.2,0.2,0.0,.005,,-4.9,-0.1,-5.0,-0.2
2019-20,23,DET,NBA,SG,8,61,3.1,.453,.824,.235,1.8,0.0,0.9,6.7,2.4,0.0,13.8,15.6,,-0.1,0.0,0.0,-0.038,,-6.2,-1.7,-7.9,-0.1
Career,,,NBA,,34,256,5.4,.421,.570,.174,2.1,7.1,4.5,6.1,1.9,1.7,7.0,16.8,,-0.3,0.3,0.0,-0.005,,-5.2,-0.5,-5.7,-0.2",undefined
Isaac Bonga,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,LAL,NBA,PG,22,120,6.0,.240,.242,.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,,-0.3,0.2,-0.1,-0.059,,-7.0,2.2,-4.8,-0.1
2019-20,20,WAS,NBA,SF,66,1250,10.2,.608,.303,.363,6.0,13.8,9.7,7.9,1.7,1.5,17.6,11.0,,1.2,0.6,1.8,.068,,-2.7,-0.1,-2.8,-0.3
Career,,,NBA,,88,1370,9.8,.561,.296,.375,6.1,13.7,9.8,8.5,1.8,1.6,17.1,11.4,,0.9,0.8,1.6,.057,,-3.1,0.1,-3.0,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,WAS,NBA,,66,1250,10.2,.608,.303,.363,6.0,13.8,9.7,7.9,1.7,1.5,17.6,11.0,,1.2,0.6,1.8,.068,,-2.7,-0.1,-2.8,-0.3
1 season,,LAL,NBA,,22,120,6.0,.240,.242,.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,,-0.3,0.2,-0.1,-0.059,,-7.0,2.2,-4.8,-0.1",undefined
Rodions Kurucs,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,BRK,NBA,SF,63,1294,11.0,.545,.410,.205,4.6,15.4,10.0,6.0,1.5,1.5,13.6,18.4,,0.1,1.5,1.6,.059,,-2.9,0.3,-2.6,-0.2
2019-20,21,BRK,NBA,PF,47,684,8.9,.555,.508,.215,3.9,16.6,10.4,10.4,1.7,0.6,19.2,14.7,,-0.1,0.8,0.8,.055,,-3.6,0.8,-2.8,-0.1
Career,,,NBA,,110,1978,10.2,.548,.438,.208,4.3,15.8,10.1,7.5,1.6,1.2,15.3,17.1,,0.0,2.4,2.4,.058,,-3.1,0.5,-2.7,-0.3",undefined
Jarred Vanderbilt,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,19,DEN,NBA,PF,17,69,12.4,.513,.053,.526,10.9,25.2,18.0,5.9,4.3,1.3,25.5,19.4,,-0.1,0.1,0.1,.037,,-5.2,1.0,-4.2,0.0
2019-20,20,TOT,NBA,PF,11,46,7.6,.676,.125,.250,7.3,14.5,10.9,5.9,3.2,2.0,44.1,14.9,,-0.1,0.1,0.0,-0.026,,-6.6,0.5,-6.0,-0.1
2019-20,20,DEN,NBA,PF,9,41,7.2,.714,.000,.000,8.2,13.6,10.9,6.6,3.6,2.3,50.0,14.8,,-0.1,0.1,0.0,-0.042,,-7.0,0.9,-6.1,0.0
2019-20,20,MIN,NBA,PF,2,5,11.1,.532,1.000,2.000,0.0,21.9,10.6,0.0,0.0,0.0,0.0,15.5,,0.0,0.0,0.0,.104,,-2.8,-2.8,-5.6,0.0
Career,,,NBA,,28,115,10.4,.558,.074,.444,9.5,20.9,15.2,5.9,3.9,1.6,31.7,17.6,,-0.2,0.2,0.0,.012,,-5.7,0.8,-4.9,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,26,110,10.4,.559,.038,.385,9.9,20.9,15.4,6.1,4.0,1.6,33.0,17.7,,-0.2,0.2,0.0,.008,,-5.9,0.9,-4.9,-0.1
1 season,,MIN,NBA,,2,5,11.1,.532,1.000,2.000,0.0,21.9,10.6,0.0,0.0,0.0,0.0,15.5,,0.0,0.0,0.0,.104,,-2.8,-2.8,-5.6,0.0",undefined
Bruce Brown,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,22,DET,NBA,SG,74,1449,6.9,.469,.296,.191,3.5,10.7,7.0,8.8,1.4,2.1,11.9,11.5,,-0.1,1.6,1.5,.048,,-4.4,1.0,-3.3,-0.5
2019-20,23,DET,NBA,PG,58,1634,11.9,.518,.215,.266,4.2,15.0,9.5,20.4,1.9,1.5,16.7,16.0,,0.7,1.4,2.1,.062,,-2.0,0.8,-1.2,0.3
Career,,,NBA,,132,3083,9.6,.498,.248,.235,3.9,13.0,8.3,14.9,1.6,1.8,14.8,13.9,,0.6,3.0,3.6,.056,,-3.1,0.9,-2.2,-0.2",undefined
Bruce Brown,,
Bruce Brown,,
Hamidou Diallo,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,OKC,NBA,SG,51,526,10.1,.497,.145,.358,7.2,12.0,9.5,4.4,1.9,1.6,10.7,16.6,,0.1,0.7,0.8,.069,,-4.4,0.2,-4.2,-0.3
2019-20,21,OKC,NBA,SF,46,896,9.3,.491,.193,.213,5.6,14.7,10.3,5.9,2.0,0.9,13.6,18.4,,-0.7,1.1,0.4,.022,,-4.2,0.3,-3.9,-0.4
Career,,,NBA,,97,1422,9.6,.494,.176,.265,6.2,13.7,10.0,5.4,2.0,1.1,12.6,17.7,,-0.7,1.8,1.2,.039,,-4.3,0.3,-4.0,-0.7",undefined
De'Anthony Melton,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,20,PHO,NBA,PG,50,984,9.9,.466,.371,.109,2.8,12.5,7.5,22.3,3.3,1.9,21.8,15.0,,-0.8,0.8,0.0,.002,,-3.8,1.1,-2.7,-0.2
2019-20,21,MEM,NBA,PG,60,1167,13.5,.501,.349,.302,4.0,15.7,9.9,20.1,3.1,1.5,15.6,19.2,,0.1,1.7,1.7,.072,,-2.2,2.0,-0.2,0.5
Career,,,NBA,,110,2151,11.8,.488,.358,.227,3.4,14.2,8.8,21.1,3.2,1.7,18.0,17.3,,-0.7,2.5,1.8,.040,,-2.9,1.6,-1.3,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,60,1167,13.5,.501,.349,.302,4.0,15.7,9.9,20.1,3.1,1.5,15.6,19.2,,0.1,1.7,1.7,.072,,-2.2,2.0,-0.2,0.5
1 season,,PHO,NBA,,50,984,9.9,.466,.371,.109,2.8,12.5,7.5,22.3,3.3,1.9,21.8,15.0,,-0.8,0.8,0.0,.002,,-3.8,1.1,-2.7,-0.2",undefined
Sviatoslav Mykhailiuk,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,21,TOT,NBA,SF,42,440,6.0,.447,.636,.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16.0,,-0.4,0.3,-0.1,-0.012,,-3.9,-1.1,-5.0,-0.3
2018-19,21,LAL,NBA,SF,39,420,5.8,.451,.644,.152,2.0,6.3,4.2,10.1,1.4,0.2,12.4,15.9,,-0.4,0.3,-0.1,-0.013,,-4.1,-1.1,-5.2,-0.3
2018-19,21,DET,NBA,SF,3,20,9.8,.375,.500,.000,5.3,5.7,5.5,28.5,2.5,0.0,11.1,19.4,,0.0,0.0,0.0,.016,,0.6,-1.1,-0.5,0.0
2019-20,22,DET,NBA,SF,56,1265,11.2,.578,.704,.173,1.5,7.9,4.7,12.3,1.6,0.3,12.3,17.1,,1.0,0.6,1.6,.060,,-0.7,-1.2,-1.9,0.0
Career,,,NBA,,98,1705,9.8,.545,.686,.165,1.7,7.5,4.6,11.9,1.6,0.2,12.3,16.9,,0.6,0.9,1.5,.042,,-1.5,-1.2,-2.7,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,59,1285,11.1,.575,.700,.169,1.6,7.9,4.7,12.5,1.6,0.3,12.3,17.2,,1.0,0.6,1.6,.060,,-0.7,-1.2,-1.9,0.0
1 season,,LAL,NBA,,39,420,5.8,.451,.644,.152,2.0,6.3,4.2,10.1,1.4,0.2,12.4,15.9,,-0.4,0.3,-0.1,-0.013,,-4.1,-1.1,-5.2,-0.3",undefined
Keita Bates-Diop,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,23,MIN,NBA,SF,30,503,9.6,.489,.366,.197,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,,0.0,0.4,0.3,.032,,-2.8,-0.6,-3.4,-0.2
2019-20,24,TOT,NBA,PFSF,44,744,12.4,.539,.440,.321,3.5,15.1,9.1,5.8,1.2,2.7,6.0,15.8,,0.6,0.6,1.2,.078,,-1.0,-0.4,-1.4,0.1
2019-20,24,MIN,NBA,PF,37,646,12.5,.535,.456,.316,3.3,15.1,9.0,6.7,1.2,2.6,5.6,15.8,,0.6,0.5,1.0,.077,,-0.8,-0.1,-0.9,0.2
2019-20,24,DEN,NBA,SF,7,98,12.1,.571,.321,.357,4.6,14.8,9.7,0.0,1.0,3.8,8.5,15.7,,0.1,0.1,0.2,.084,,-2.2,-2.7,-4.9,-0.1
Career,,,NBA,,74,1247,11.3,.521,.412,.274,3.4,14.8,9.0,5.3,1.4,2.6,6.9,15.1,,0.6,0.9,1.5,.059,,-1.7,-0.5,-2.2,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,67,1149,11.2,.517,.420,.267,3.3,14.8,8.9,5.7,1.4,2.5,6.7,15.1,,0.5,0.9,1.4,.057,,-1.7,-0.3,-2.0,0.0
1 season,,DEN,NBA,,7,98,12.1,.571,.321,.357,4.6,14.8,9.7,0.0,1.0,3.8,8.5,15.7,,0.1,0.1,0.2,.084,,-2.2,-2.7,-4.9,-0.1",undefined
Chimezie Metu,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,21,SAS,NBA,PF,29,145,6.4,.389,.034,.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,,-0.5,0.2,-0.3,-0.099,,-7.3,-1.4,-8.7,-0.2
2019-20,22,SAS,NBA,C,18,105,22.2,.608,.048,.310,12.3,21.6,16.9,14.9,1.4,5.0,17.3,23.7,,0.2,0.1,0.3,.130,,1.9,-0.1,1.8,0.1
Career,,,NBA,,47,250,13.0,.481,.040,.300,9.1,20.7,15.0,13.2,1.7,2.8,18.1,24.1,,-0.3,0.3,0.0,-0.003,,-3.4,-0.8,-4.3,-0.1",undefined
Alize Johnson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,22,IND,NBA,PF,14,64,6.3,.333,.125,.500,7.1,25.5,16.5,2.0,0.8,4.2,0.0,13.3,,-0.1,0.1,0.0,.027,,-5.7,-2.0,-7.7,-0.1
2019-20,23,IND,NBA,PF,17,118,13.3,.509,.276,.345,15.0,29.4,22.3,7.7,1.2,1.5,17.3,15.0,,0.1,0.2,0.3,.111,,-1.8,0.3,-1.5,0.0
Career,,,NBA,,31,182,10.8,.444,.222,.400,12.2,28.0,20.2,5.7,1.1,2.4,11.7,14.4,,0.0,0.3,0.3,.081,,-3.2,-0.5,-3.7,-0.1",undefined
Alize Johnson,,
Vince Edwards,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2018-19,22,HOU,NBA,SF,2,16,3.8,.375,1.000,.000,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,,0.0,0.0,0.0,-0.014,,-1.6,-4.8,-6.4,0.0
Career,,,NBA,,2,16,3.8,.375,1.000,.000,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,,0.0,0.0,0.0,-0.014,,-1.6,-4.8,-6.4,0.0",undefined
